"","ACANTH_EC","CHAE_PER","CHIT_CUM","CHIT_GRA","CHIT_LAT","ENOPLOCH","TON_BENA","TON_CHIL","TON_ELEG","TON_SP","COL_ORB","COL_PARA","COLLISELLA_SP","FIS_COST","FIS_CRAS","FIS_CUM","FIS_LIMB","FIS_MAX","FIS_PICT","FIS_PULC","FIS_SP","SCU_ARAU","SCU_BOHE","SCU_CECI","SCU_FRAG","SCU_PLAN","SCU_PARA","SCU_SCUR","SCU_VARI","SCU_VIRI","SCU_ZEBR","TEG_ATRA","LITT_ARAU","LITT_PERU","CALIPTR","CONCHOLE","NUCELLA","SIPHONAR","BRACHIDO","PERUMYTI","SEMIMYTI","JHELIUS","NOTHOCHT","AUSTROMEG","BALAN_SP","BALAN_FL","BALAN_LA","TALIEPUS_DENTATUS","ACA_GAYI","ACA_HASS","HELIASTE","STICHAS","ANTHOTOE","BUNODACT","ISOLAUCT","PARANTHEO","PHYMACTI","PYURA","PHRAGMET","BRYOPSIS","CENTROC","CERAMIUM","CHAETOMO","CLADOPH","ECTOCARP","POLYSIPH","RAMA","RIZHOCL","ENTEROMO","PORPHYRA","SCYTHOSI","ULVA_SP","CRYPTOM","PETALONI","SARCOTH","SCHYZIMENIA","ADENOCY","AHNFELTI","AHNPSIS","CHONDRUS","CODIUM","COLP_PHA","COLP_SIN","GEL_REX","GEL_SP","GLOSSOPH","GRATELOU","GYMNOG","HALO_FUN","LAURENC","MAZZAE","MONTEMAR","NOTHOGE","PETROGLO","PLOCAM","PRIONIT","RHODYM","SCHOTTE","TREMATO","DURV_PRI","LESS_PRI","MACR_PRI","DURV_ANT","LESS_NIG","MACR_PYR","CORALLIN","HILDENB","LITHOTH","RALFSIA","ULV_CRU","PEYSO","DIATOMS","SAND","BA_ROCK","SEASON_CODE","YEAR","TIME","HEIGHT_CODE","BENCH","SLATITUDE","SOUTHLAT","WESTLONG","MEANSST","SEASON","YEAR_2","SITE","HEIGHT","BENCH.1","QUADRAT","ROW_N"
"2377",0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4,24,0,8,100,10,0,1,50,0,0,0,0,4,0,2,2003,5,3,1,33,33.96,71.88,13.4,"summer",2003,"MAZ","L",1,"MAZ_L1_10",2377
"2394",0,0,0,20,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,12,0,8,0,0,4,0,0,0,0,0,0,0,0,0,0,40,0,40,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,1,12,0,0,0,0,23,2,2003,5,2,1,34,34.43,72.05,13.12,"summer",2003,"PTL","M",1,"PTL_M1_1",2394
"2395",0,0,0,16,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,4,12,0,0,0,79,2,2003,5,2,1,34,34.43,72.05,13.12,"summer",2003,"PTL","M",1,"PTL_M1_2",2395
"2396",0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,16,0,6,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,84,2,2003,5,2,1,34,34.43,72.05,13.12,"summer",2003,"PTL","M",1,"PTL_M1_3",2396
"2397",0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,60,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,17,2,2003,5,2,1,34,34.43,72.05,13.12,"summer",2003,"PTL","M",1,"PTL_M1_4",2397
"2398",0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,88,2,2003,5,2,1,34,34.43,72.05,13.12,"summer",2003,"PTL","M",1,"PTL_M1_5",2398
"2399",0,0,0,4,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,78,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,2,2003,5,2,1,34,34.43,72.05,13.12,"summer",2003,"PTL","M",1,"PTL_M1_6",2399
"2400",0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,84,1,1,1,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,2003,5,2,1,34,34.43,72.05,13.12,"summer",2003,"PTL","M",1,"PTL_M1_7",2400
"2401",0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,85,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,2003,5,2,1,34,34.43,72.05,13.12,"summer",2003,"PTL","M",1,"PTL_M1_8",2401
"2402",0,0,0,28,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,24,0,0,4,0,0,0,0,0,0,0,0,0,0,120,0,65,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,4,2,2003,5,2,2,34,34.43,72.05,13.12,"summer",2003,"PTL","M",2,"PTL_M2_1",2402
"2403",0,0,0,8,0,0,0,0,0,0,0,140,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0,81,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12,2,2003,5,2,2,34,34.43,72.05,13.12,"summer",2003,"PTL","M",2,"PTL_M2_2",2403
"2404",0,0,0,16,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,160,0,72,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,16,2,2003,5,2,2,34,34.43,72.05,13.12,"summer",2003,"PTL","M",2,"PTL_M2_3",2404
"2405",0,0,0,8,0,0,0,0,0,0,0,140,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,86,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,1,0,0,0,0,0,2,2003,5,2,2,34,34.43,72.05,13.12,"summer",2003,"PTL","M",2,"PTL_M2_4",2405
"2406",0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,12,0,0,4,0,0,0,0,0,0,0,0,0,0,16,0,75,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,2,2003,5,2,2,34,34.43,72.05,13.12,"summer",2003,"PTL","M",2,"PTL_M2_5",2406
"2407",0,0,0,4,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,63,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,12,0,0,0,0,4,2,2003,5,2,2,34,34.43,72.05,13.12,"summer",2003,"PTL","M",2,"PTL_M2_6",2407
"2408",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,87,2,2003,5,2,2,34,34.43,72.05,13.12,"summer",2003,"PTL","M",2,"PTL_M2_7",2408
"2409",0,0,0,4,0,0,0,0,0,0,0,56,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,60,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,12,0,0,0,0,0,2,2003,5,2,3,34,34.43,72.05,13.12,"summer",2003,"PTL","M",3,"PTL_M2_8",2409
"2410",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,24,0,4,88,0,0,0,64,0,0,0,0,0,0,2,2003,5,3,1,34,34.43,72.05,13.12,"summer",2003,"PTL","L",1,"PTL_L1_1",2410
"2411",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,36,0,0,100,0,0,0,51,0,0,0,0,0,0,2,2003,5,3,1,34,34.43,72.05,13.12,"summer",2003,"PTL","L",1,"PTL_L1_2",2411
"2412",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,24,0,0,100,0,0,4,52,0,0,0,0,0,0,2,2003,5,3,1,34,34.43,72.05,13.12,"summer",2003,"PTL","L",1,"PTL_L1_3",2412
"2413",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,20,0,0,80,0,0,0,63,0,0,0,0,0,0,2,2003,5,3,1,34,34.43,72.05,13.12,"summer",2003,"PTL","L",1,"PTL_L1_4",2413
"2414",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,8,0,0,100,0,0,0,1,0,0,0,0,0,0,2,2003,5,3,1,34,34.43,72.05,13.12,"summer",2003,"PTL","L",1,"PTL_L1_5",2414
"2415",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,16,0,4,100,0,0,4,59,0,0,0,0,0,0,2,2003,5,3,1,34,34.43,72.05,13.12,"summer",2003,"PTL","L",1,"PTL_L1_6",2415
"2416",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,36,0,0,100,0,0,0,58,0,0,0,0,0,0,2,2003,5,3,2,34,34.43,72.05,13.12,"summer",2003,"PTL","L",2,"PTL_L1_7",2416
"2417",0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,32,0,1,88,0,0,0,57,0,0,0,0,0,0,2,2003,5,3,1,34,34.43,72.05,13.12,"summer",2003,"PTL","L",1,"PTL_L1_8",2417
"2418",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,35,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,5,0,0,0,0,30,2,2003,5,2,1,35,35.35,72.45,12.92,"summer",2003,"CON","M",1,"CON_M1_1",2418
"2419",0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,30,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,35,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2003,5,2,1,35,35.35,72.45,12.92,"summer",2003,"CON","M",1,"CON_M1_2",2419
"2420",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,5,0,0,0,0,0,2,2003,5,2,1,35,35.35,72.45,12.92,"summer",2003,"CON","M",1,"CON_M1_3",2420
"2421",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,25,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,40,0,0,0,0,0,5,10,2,2003,5,2,1,35,35.35,72.45,12.92,"summer",2003,"CON","M",1,"CON_M1_4",2421
"2422",0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,30,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,42,2,2003,5,2,1,35,35.35,72.45,12.92,"summer",2003,"CON","M",1,"CON_M1_5",2422
"2423",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,10,12,2,2003,5,2,1,35,35.35,72.45,12.92,"summer",2003,"CON","M",1,"CON_M1_6",2423
"2424",0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2,2003,5,2,1,35,35.35,72.45,12.92,"summer",2003,"CON","M",1,"CON_M1_7",2424
"2425",0,0,0,8,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,57,2,2003,5,2,1,35,35.35,72.45,12.92,"summer",2003,"CON","M",1,"CON_M1_8",2425
"2426",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,10,4,2,2003,5,2,2,35,35.35,72.45,12.92,"summer",2003,"CON","M",2,"CON_M2_1",2426
"2427",0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,15,2,2003,5,2,2,35,35.35,72.45,12.92,"summer",2003,"CON","M",2,"CON_M2_2",2427
"2428",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,30,15,2,2003,5,2,2,35,35.35,72.45,12.92,"summer",2003,"CON","M",2,"CON_M2_3",2428
"2429",0,0,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,10,0,2,2003,5,2,2,35,35.35,72.45,12.92,"summer",2003,"CON","M",2,"CON_M2_4",2429
"2430",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,15,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,57,2,2003,5,2,2,35,35.35,72.45,12.92,"summer",2003,"CON","M",2,"CON_M2_5",2430
"2431",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,12,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,50,2,2003,5,2,2,35,35.35,72.45,12.92,"summer",2003,"CON","M",2,"CON_M2_6",2431
"2432",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,40,0,35,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,19,2,2003,5,2,2,35,35.35,72.45,12.92,"summer",2003,"CON","M",2,"CON_M2_7",2432
"2433",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,50,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,10,18,2,2003,5,2,3,35,35.35,72.45,12.92,"summer",2003,"CON","M",3,"CON_M2_8",2433
"2434",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,80,0,0,10,0,0,0,0,0,0,10,2,2003,5,3,1,35,35.35,72.45,12.92,"summer",2003,"CON","L",1,"CON_L1_1",2434
"2435",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,15,0,10,0,40,0,0,50,0,0,5,0,0,0,0,0,0,0,2,2003,5,3,1,35,35.35,72.45,12.92,"summer",2003,"CON","L",1,"CON_L1_2",2435
"2436",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,80,0,0,15,0,0,0,0,0,0,0,2,2003,5,3,1,35,35.35,72.45,12.92,"summer",2003,"CON","L",1,"CON_L1_3",2436
"2437",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,100,0,0,0,10,0,0,0,0,0,0,2,2003,5,3,1,35,35.35,72.45,12.92,"summer",2003,"CON","L",1,"CON_L1_4",2437
